iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
GUY,South America,Guyana,2020-10-10,3358.0,29.0,55.714,100.0,2.0,2.143,4269.228,36.869,70.833,127.136,2.543,2.724,,,,,,,,,,,,,,,,,,80.56,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-11,3405.0,47.0,57.143,102.0,2.0,2.429,4328.982,59.754,72.649,129.679,2.543,3.088,,,,,,,,,,,,,,,,,,80.56,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-12,3469.0,64.0,53.714,103.0,1.0,2.286,4410.349,81.367,68.29,130.95,1.271,2.906,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-13,3521.0,52.0,47.571,104.0,1.0,2.0,4476.46,66.111,60.48,132.221,1.271,2.543,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-14,3565.0,44.0,53.857,106.0,2.0,2.0,4532.4,55.94,68.472,134.764,2.543,2.543,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-15,3589.0,24.0,42.429,106.0,0.0,1.571,4562.913,30.513,53.942,134.764,0.0,1.998,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-16,3620.0,31.0,41.571,107.0,1.0,1.286,4602.325,39.412,52.852,136.036,1.271,1.635,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-17,3672.0,52.0,44.857,107.0,0.0,1.0,4668.436,66.111,57.03,136.036,0.0,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-18,3710.0,38.0,43.571,109.0,2.0,1.0,4716.747,48.312,55.395,138.578,2.543,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-19,3734.0,24.0,37.857,109.0,0.0,0.857,4747.26,30.513,48.13,138.578,0.0,1.09,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-20,3765.0,31.0,34.857,111.0,2.0,1.0,4786.672,39.412,44.316,141.121,2.543,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-21,3796.0,31.0,33.0,114.0,3.0,1.143,4826.084,39.412,41.955,144.935,3.814,1.453,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-22,3850.0,54.0,37.286,116.0,2.0,1.429,4894.738,68.653,47.404,147.478,2.543,1.816,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-23,3877.0,27.0,36.714,117.0,1.0,1.429,4929.064,34.327,46.677,148.749,1.271,1.816,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-24,3960.0,83.0,41.143,117.0,0.0,1.429,5034.587,105.523,52.307,148.749,0.0,1.816,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-25,3994.0,34.0,40.571,117.0,0.0,1.143,5077.814,43.226,51.581,148.749,0.0,1.453,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-26,4023.0,29.0,41.286,119.0,2.0,1.429,5114.683,36.869,52.489,151.292,2.543,1.816,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-27,4026.0,3.0,37.286,119.0,0.0,1.143,5118.497,3.814,47.404,151.292,0.0,1.453,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-28,4061.0,35.0,37.857,119.0,0.0,0.714,5162.995,44.498,48.13,151.292,0.0,0.908,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-29,4074.0,13.0,32.0,123.0,4.0,1.0,5179.522,16.528,40.684,156.377,5.085,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-30,4098.0,24.0,31.571,123.0,0.0,0.857,5210.035,30.513,40.139,156.377,0.0,1.09,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-10-31,4143.0,45.0,26.143,124.0,1.0,1.0,5267.246,57.211,33.237,157.649,1.271,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-01,4162.0,19.0,24.0,124.0,0.0,1.0,5291.402,24.156,30.513,157.649,0.0,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-02,4208.0,46.0,26.429,126.0,2.0,1.0,5349.885,58.483,33.6,160.191,2.543,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-03,4238.0,30.0,30.286,128.0,2.0,1.286,5388.026,38.141,38.504,162.734,2.543,1.635,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-04,4245.0,7.0,26.286,128.0,0.0,1.286,5396.925,8.9,33.419,162.734,0.0,1.635,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-05,4324.0,79.0,35.714,130.0,2.0,1.0,5497.363,100.437,45.406,165.277,2.543,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-06,4393.0,69.0,42.143,130.0,0.0,1.0,5585.086,87.724,53.579,165.277,0.0,1.271,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-07,4457.0,64.0,44.857,133.0,3.0,1.286,5666.454,81.367,57.03,169.091,3.814,1.635,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-08,4484.0,27.0,46.0,134.0,1.0,1.429,5700.78,34.327,58.483,170.362,1.271,1.816,,,,,,,,,,,,,,,,,,72.22,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
GUY,South America,Guyana,2020-11-09,4514.0,30.0,43.714,134.0,0.0,1.143,5738.921,38.141,55.577,170.362,0.0,1.453,,,,,,,,,,,,,,,,,,,786559.0,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.654
PER,South America,Peru,2020-02-28,,,,,,,,,,,,,,,,,,,,,54.0,,0.002,,,,,,people tested,0.0,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.75
